Geneid	Irrel_kd_1	Irrel_kd_2	Irrel_kd_3	Mov10_kd_2	Mov10_kd_3	Mov10_oe_1	Mov10_oe_2	Mov10_oe_3
ENSG00000264494.1	0	0	0	0	0	0	0	0
ENSG00000270694.1	0	0	0	0	0	0	0	0
ENSG00000270555.1	0	0	0	0	0	0	0	0
ENSG00000266569.2	0	0	0	0	0	0	0	0
ENSG00000291152.2	547	452	329	740	375	450	412	317
ENSG00000225648.8	0	0	0	0	0	0	0	0
ENSG00000274656.1	0	0	0	0	0	0	0	0
ENSG00000290998.1	0	0	0	0	0	0	0	0
ENSG00000179994.12	0	0	0	0	0	0	1	0
ENSG00000299207.1	0	1	0	1	0	0	1	0
ENSG00000196313.13	3027	2615	1929	4868	2875	2702	2680	1370
ENSG00000289042.1	7	10	11	11	8	32	24	20
ENSG00000272843.2	20	21	15	27	15	20	17	18
ENSG00000290831.2	257	216	175	303	214	351	350	206
ENSG00000106133.19	0	0	0	0	0	0	0	0
ENSG00000285886.1	19	9	17	35	13	24	30	16
ENSG00000155428.12	2	1	0	2	0	3	2	1
ENSG00000290832.2	127	102	112	161	129	176	150	85
ENSG00000296074.1	0	0	0	0	0	0	0	1
ENSG00000205584.6	0	0	0	0	0	0	0	0
ENSG00000276178.1	0	0	0	0	0	0	0	0
ENSG00000174353.18	0	0	0	0	0	0	0	0
ENSG00000229018.5	0	0	0	0	0	0	0	0
ENSG00000310533.1	14	6	14	24	7	19	18	14
ENSG00000201282.1	0	0	0	0	0	0	0	0
ENSG00000273520.6	0	0	0	0	0	0	0	0
ENSG00000273897.1	0	0	0	0	0	0	0	0
ENSG00000285702.1	0	0	0	0	0	0	0	0
ENSG00000273927.1	0	0	0	0	0	0	0	0
ENSG00000275976.6	0	0	0	0	0	0	0	0
ENSG00000310534.1	0	0	0	0	0	0	0	0
ENSG00000277125.1	0	0	0	0	0	0	0	0
ENSG00000274984.1	0	0	0	0	0	0	0	0
ENSG00000262461.7	0	0	0	0	0	0	0	0
ENSG00000310535.1	0	0	0	0	0	0	0	0
ENSG00000174384.9	0	0	0	0	0	0	0	0
ENSG00000199913.1	0	0	0	0	0	0	0	0
ENSG00000274570.6	0	0	0	1	0	0	0	0
ENSG00000296014.1	0	0	1	0	0	0	0	0
ENSG00000293241.2	68	59	47	96	54	71	53	22
ENSG00000293687.1	0	0	0	0	0	0	0	0
ENSG00000233369.8	0	0	0	0	0	0	0	0
ENSG00000233523.1	0	0	0	0	0	0	0	0
ENSG00000290838.2	0	0	0	0	0	0	0	0
ENSG00000182487.14	0	0	0	0	0	0	0	0
ENSG00000290839.2	1	0	1	1	1	0	1	0
ENSG00000214544.8	0	0	0	0	0	0	0	0
ENSG00000205578.6	31	40	31	74	44	28	39	22
ENSG00000130305.17	1105	880	683	1479	829	882	914	451
ENSG00000146755.11	4	1	1	1	1	1	3	1
ENSG00000225005.1	0	0	0	1	0	0	2	0
ENSG00000077800.13	2	0	1	0	0	1	1	1
ENSG00000206709.1	0	0	0	0	0	0	0	0
ENSG00000202035.1	0	0	0	0	0	0	0	0
ENSG00000188763.5	189	143	124	214	148	213	219	132
ENSG00000009954.11	8663	7518	5854	11366	6618	7801	6968	4267
ENSG00000252713.1	0	0	0	0	0	0	0	0
ENSG00000106635.8	1424	1182	875	2066	1150	1096	1095	505
ENSG00000106638.18	1902	1550	1232	2641	1627	1756	1588	917
ENSG00000009950.16	268	270	255	348	263	421	472	177
ENSG00000274080.1	43	36	26	39	18	63	42	29
ENSG00000176428.6	75	81	71	74	59	115	115	58
ENSG00000176410.8	447	367	336	793	445	370	386	165
ENSG00000071462.13	2156	1737	1394	2821	1632	1926	1782	937
ENSG00000106089.12	279	198	184	517	277	347	335	181
ENSG00000265724.1	0	0	0	0	0	0	0	0
ENSG00000293503.2	1	1	2	1	2	0	0	0
ENSG00000241709.3	1	0	0	1	1	1	1	0
ENSG00000225969.4	0	0	0	0	0	0	0	0
ENSG00000106077.19	695	545	467	722	438	674	708	367
ENSG00000297150.1	3	6	3	3	2	3	4	2
ENSG00000165215.6	9	8	10	12	3	17	16	6
ENSG00000189143.10	16	23	11	30	11	38	24	27
ENSG00000165171.11	20	11	12	17	20	30	14	14
ENSG00000299575.1	0	0	0	0	0	0	0	0
ENSG00000175877.4	1	2	1	0	0	1	0	1
ENSG00000261467.3	0	0	0	0	0	0	0	0
ENSG00000295940.1	0	0	0	0	0	0	0	0
ENSG00000049540.19	0	1	0	1	0	3	3	0
ENSG00000306359.1	0	0	0	0	0	1	0	1
ENSG00000232415.3	2	3	0	0	0	2	6	0
ENSG00000106683.15	1137	1106	845	1690	1077	1152	1155	610
ENSG00000301571.1	2	9	1	11	6	7	7	4
ENSG00000106682.16	10755	9101	7186	14415	8265	9583	9214	5492
ENSG00000207741.1	27	15	21	35	11	28	27	14
ENSG00000086730.17	23	17	13	50	27	13	9	6
ENSG00000049541.11	3093	2667	2071	4467	2555	3397	3349	1832
ENSG00000307275.1	23	24	13	27	13	36	38	17
ENSG00000287815.3	1	1	1	1	0	2	1	0
ENSG00000106665.16	316	263	238	399	217	422	432	227
ENSG00000006704.11	1412	1346	1016	1902	1127	1531	1476	848
ENSG00000238391.1	0	0	0	0	0	0	0	0
ENSG00000273069.1	1	1	0	1	2	0	1	1
ENSG00000232729.9	6	3	0	10	1	3	3	1
ENSG00000279005.1	0	0	0	0	0	0	0	0
ENSG00000263001.8	3920	3395	2559	6030	3396	3414	3245	1924
ENSG00000262648.1	0	0	0	0	0	0	0	0
ENSG00000158517.16	0	0	0	1	0	0	0	0
ENSG00000289346.1	0	0	0	0	0	0	0	0
ENSG00000196275.16	9	6	6	14	4	11	7	2
ENSG00000290833.1	153	101	83	156	112	137	133	50
ENSG00000277072.6	0	0	0	0	0	0	0	0
ENSG00000304176.1	57	48	45	95	44	57	48	29
ENSG00000123965.13	0	0	0	0	0	0	0	0
ENSG00000239069.1	0	0	0	0	0	0	0	0
ENSG00000184616.12	0	0	0	0	0	0	0	0
ENSG00000274070.2	823	787	558	1134	636	922	774	403
ENSG00000300732.1	0	0	0	0	0	0	0	0
ENSG00000274523.5	1575	1300	1088	2478	1372	1368	1341	703
ENSG00000277127.1	0	0	0	0	0	0	0	0
ENSG00000174428.19	31	36	24	50	31	24	26	13
ENSG00000296524.1	0	0	0	0	0	0	0	0
ENSG00000165178.9	0	0	0	0	0	0	0	0
ENSG00000290871.2	0	0	1	0	0	0	0	0
ENSG00000277053.5	0	0	0	0	0	0	0	0
ENSG00000276592.1	0	0	0	0	0	0	0	0
ENSG00000277675.2	0	0	0	0	0	0	0	0
ENSG00000275121.1	0	0	0	0	0	0	0	0
ENSG00000286038.2	0	0	0	0	0	0	0	0
ENSG00000276840.1	0	0	0	0	0	0	0	0
ENSG00000267828.1	0	0	0	0	0	0	0	0
ENSG00000286137.3	0	0	0	0	0	0	0	0
ENSG00000310536.1	0	0	0	0	0	0	0	0
ENSG00000273598.1	0	0	0	0	0	0	0	0
ENSG00000202021.1	0	0	0	0	0	0	0	0
ENSG00000286014.2	0	0	0	0	0	0	0	0
ENSG00000310537.1	0	1	0	0	0	0	0	0
ENSG00000278416.1	0	0	0	0	0	0	0	0
ENSG00000199870.1	0	0	0	0	0	0	0	0
ENSG00000290951.2	14	14	16	25	11	29	17	7
ENSG00000205583.15	0	0	0	0	0	0	0	0
ENSG00000275930.1	0	0	0	0	0	0	0	0
ENSG00000290834.2	6	3	0	2	5	4	5	2
ENSG00000146722.12	0	0	0	0	0	0	0	0
ENSG00000178809.12	0	2	1	1	1	0	2	1
ENSG00000291151.2	153	131	138	180	125	258	242	183
ENSG00000223705.12	0	0	0	0	0	0	0	0
ENSG00000272391.6	1901	1607	1237	3120	1760	1874	1661	886
ENSG00000242073.2	0	0	0	0	0	0	0	0
ENSG00000291092.2	68	59	41	150	68	99	100	52
ENSG00000170092.15	1	0	0	0	1	0	0	0
ENSG00000127957.21	0	1	0	0	0	0	0	0
ENSG00000200874.1	0	0	0	1	0	0	0	0
ENSG00000127946.17	1446	1321	1136	1737	1191	2250	1954	1176
ENSG00000294540.1	0	0	0	0	0	0	0	0
ENSG00000279996.1	0	1	0	0	0	2	0	0
ENSG00000006606.9	5	3	4	4	1	6	3	1
ENSG00000106178.7	1	0	0	0	0	0	0	0
ENSG00000219039.2	0	0	0	0	0	0	0	0
ENSG00000296847.1	0	0	0	0	0	0	0	0
ENSG00000005486.17	1134	987	752	1599	956	1436	1413	643
ENSG00000305659.1	0	0	0	0	0	0	0	0
ENSG00000127948.17	1050	861	670	1554	884	998	1010	482
ENSG00000284334.1	0	0	0	0	0	0	0	0
ENSG00000296452.1	2	1	0	2	1	1	0	2
ENSG00000235090.1	3	1	2	2	3	5	2	1
ENSG00000201643.1	3	1	2	3	2	3	2	2
ENSG00000189077.11	417	357	313	493	288	376	332	179
ENSG00000127952.17	444	378	313	711	432	609	605	307
ENSG00000280388.1	37	34	31	38	16	30	25	15
ENSG00000146701.12	7827	6690	5046	12333	7033	7892	8112	3971
ENSG00000230882.1	38	32	22	43	27	48	50	23
ENSG00000290729.2	16	14	14	28	11	25	19	13
ENSG00000251798.1	0	0	0	0	0	0	0	0
ENSG00000227038.4	0	0	0	0	0	0	0	0
ENSG00000224273.2	0	0	0	0	0	0	0	0
ENSG00000298288.1	0	0	0	0	0	0	0	0
ENSG00000213549.3	0	0	0	1	1	0	0	0
ENSG00000308152.1	0	1	1	1	1	0	1	2
ENSG00000299181.1	2	7	8	7	7	8	14	7
ENSG00000290730.2	4	4	1	9	0	3	3	5
ENSG00000228829.2	0	0	0	0	0	0	0	0
ENSG00000177679.16	101	109	96	149	86	233	221	120
ENSG00000296594.1	0	0	0	1	0	0	0	0
ENSG00000296557.1	3	5	7	0	6	5	4	4
ENSG00000296575.1	1	2	1	1	1	1	1	0
ENSG00000106211.11	690	595	474	1134	695	1264	1449	630
ENSG00000299709.1	0	0	0	1	0	0	0	0
ENSG00000289059.2	5	5	6	12	3	14	19	9
ENSG00000170027.7	11396	9717	7351	17220	9605	10086	9546	5523
ENSG00000213548.3	0	0	0	1	0	0	1	0
ENSG00000146700.9	45	41	37	48	43	66	78	27
ENSG00000188372.15	75	61	34	68	61	130	122	46
ENSG00000091073.20	260	236	167	428	253	260	238	128
ENSG00000233980.1	0	0	0	0	0	0	0	0
ENSG00000250614.2	0	0	0	0	0	0	0	0
ENSG00000297839.1	0	0	0	0	0	0	0	0
ENSG00000243566.7	1	0	1	4	2	2	1	0
ENSG00000250778.1	0	1	0	0	0	0	0	0
ENSG00000238560.1	0	0	0	0	0	0	0	0
ENSG00000230305.2	9	7	2	6	4	7	6	2
ENSG00000185040.14	1	0	1	0	0	0	0	0
ENSG00000290873.2	145	137	102	223	135	133	170	86
ENSG00000146707.15	151	127	110	320	173	220	202	99
ENSG00000296620.1	7	5	5	6	7	10	13	8
ENSG00000214243.3	0	0	0	0	0	0	0	0
ENSG00000285666.2	0	0	0	0	0	0	0	0
ENSG00000231183.5	0	0	0	0	0	0	0	0
ENSG00000265479.8	6	2	5	16	11	10	6	4
ENSG00000231087.2	0	0	0	0	0	0	0	0
ENSG00000225703.2	0	0	0	0	0	0	0	0
ENSG00000186704.9	0	0	0	2	0	3	1	0
ENSG00000299537.1	0	0	0	0	0	0	0	0
ENSG00000242435.1	0	1	1	1	1	1	0	0
ENSG00000241350.1	0	0	0	0	0	0	0	0
ENSG00000201885.1	0	0	0	1	0	0	0	0
ENSG00000186645.11	0	0	0	0	0	0	0	0
ENSG00000233448.2	0	0	0	0	0	0	0	0
ENSG00000201959.1	0	0	0	0	0	0	0	0
ENSG00000205482.11	18	15	13	17	15	32	27	21
ENSG00000225726.1	1	0	0	1	0	0	0	0
ENSG00000291121.2	22	18	21	13	21	33	30	16
ENSG00000214439.7	0	0	0	0	0	0	0	0
ENSG00000213542.3	0	0	0	0	0	0	0	0
ENSG00000135205.15	80	69	52	109	61	83	74	48
ENSG00000299550.1	0	1	0	0	1	1	0	0
ENSG00000127951.8	5	2	8	2	4	7	4	9
ENSG00000299512.1	0	0	0	0	0	0	0	0
ENSG00000250990.1	0	0	0	0	0	0	0	0
ENSG00000305531.1	0	0	0	0	0	0	0	0
ENSG00000186088.16	87	68	57	82	55	116	116	68
ENSG00000295100.1	0	0	0	1	0	0	0	0
ENSG00000273341.3	0	0	0	0	0	0	0	0
ENSG00000302202.1	0	0	0	0	0	0	0	0
ENSG00000237620.1	0	0	0	0	0	0	0	0
ENSG00000287519.1	1	1	1	1	2	5	1	4
ENSG00000305656.1	35	37	27	64	37	64	47	27
ENSG00000127947.16	2012	1776	1268	2824	1754	2336	2129	1347
ENSG00000214293.12	455	399	315	575	337	645	511	352
ENSG00000187257.16	1653	1461	1064	2015	1227	1965	1740	1170
ENSG00000135211.6	339	230	192	470	279	436	422	234
ENSG00000006576.17	2185	1865	1425	3152	1877	2243	2047	1369
ENSG00000222432.1	0	0	0	0	0	0	0	0
ENSG00000232756.1	2	2	0	4	0	1	0	0
ENSG00000187391.23	274	246	192	327	187	462	416	289
ENSG00000281008.1	0	0	0	0	0	0	0	0
ENSG00000280958.1	0	0	0	0	0	0	0	0
ENSG00000293158.1	0	0	0	0	0	0	0	0
ENSG00000231322.6	0	0	0	0	0	0	0	0
ENSG00000285892.2	0	0	0	0	0	0	0	0
ENSG00000226230.1	0	0	0	0	0	0	1	0
ENSG00000251276.1	0	0	0	0	0	0	0	0
ENSG00000226978.1	0	0	0	0	0	0	0	0
ENSG00000212545.1	0	0	0	0	0	0	0	0
ENSG00000229110.1	0	0	0	0	0	0	0	0
ENSG00000281120.1	0	0	0	0	0	0	0	0
ENSG00000308242.1	0	0	0	0	0	0	0	0
ENSG00000286855.1	1	1	0	2	0	0	4	4
ENSG00000212482.1	0	0	0	0	0	0	0	0
ENSG00000222024.2	0	0	0	0	0	0	0	0
ENSG00000234456.11	1571	1414	1037	1916	1227	1940	1746	1170
ENSG00000298683.1	0	0	0	0	0	0	0	0
ENSG00000226285.1	0	0	0	0	0	0	0	0
ENSG00000287488.2	2	0	0	1	3	1	1	0
ENSG00000200786.1	0	0	0	0	0	0	0	0
ENSG00000294056.1	5	6	6	17	4	3	0	1
ENSG00000303072.1	14	7	5	42	15	5	4	1
ENSG00000302417.1	8	6	3	19	11	3	0	1
ENSG00000127955.17	1429	1291	916	1675	1039	1531	1475	958
ENSG00000206818.1	0	0	0	0	0	0	0	0
ENSG00000230853.1	0	0	0	0	0	0	0	0
ENSG00000308508.1	0	0	0	0	0	0	0	0
ENSG00000244392.3	0	0	0	0	0	0	0	0
ENSG00000232667.13	0	0	0	0	0	0	0	1
ENSG00000240347.3	0	0	0	0	0	0	0	0
ENSG00000135218.19	16	13	10	16	6	23	21	8
ENSG00000223550.1	1	0	0	0	0	0	0	0
ENSG00000214415.4	0	0	0	0	0	0	0	0
ENSG00000298725.1	0	1	0	0	0	0	1	0
ENSG00000229436.1	0	0	0	0	0	0	0	0
ENSG00000075223.14	881	761	537	1054	648	858	720	557
ENSG00000297743.1	0	1	0	4	6	0	0	0
ENSG00000279326.1	1	0	0	4	2	0	0	0
ENSG00000304555.1	0	0	0	0	0	0	0	0
ENSG00000289996.2	0	0	0	0	0	0	0	0
ENSG00000237896.7	0	0	0	0	0	0	0	0
ENSG00000293958.1	0	0	0	0	0	0	0	0
ENSG00000226671.1	0	0	0	0	0	0	0	0
ENSG00000223514.1	0	0	0	0	0	0	0	0
ENSG00000305551.1	0	0	0	0	0	0	0	0
ENSG00000224134.1	0	0	0	0	0	0	0	0
ENSG00000232968.1	0	0	0	0	0	0	0	0
ENSG00000293394.2	5	1	2	1	0	3	2	1
ENSG00000233491.9	0	0	0	0	0	0	0	0
ENSG00000298586.1	0	0	0	0	0	0	0	0
ENSG00000230196.1	0	1	0	0	0	0	0	0
ENSG00000300407.1	3	0	0	2	1	1	5	0
ENSG00000019991.18	12	12	14	16	9	34	25	17
ENSG00000153956.17	1146	1005	737	1376	798	1246	975	778
ENSG00000223770.5	0	0	0	0	0	0	0	0
ENSG00000306521.1	0	0	0	0	0	0	0	0
ENSG00000306495.1	2	1	0	0	0	1	0	0
ENSG00000300590.1	0	0	0	2	1	0	0	0
ENSG00000213530.3	0	0	1	2	0	1	0	0
ENSG00000307321.1	0	0	0	0	0	0	0	0
ENSG00000228711.1	0	0	0	0	0	0	0	0
ENSG00000298896.1	0	0	0	0	0	0	0	0
ENSG00000186472.20	589	552	409	951	600	871	684	414
ENSG00000202281.1	0	0	0	0	0	0	0	0
ENSG00000308903.1	0	0	0	0	0	0	0	0
ENSG00000235503.2	0	0	0	0	0	0	0	0
ENSG00000170381.15	227	207	166	223	159	320	282	203
ENSG00000285398.1	0	2	0	0	1	0	0	0
ENSG00000303211.1	0	0	0	0	0	0	0	0
ENSG00000230617.1	0	0	0	0	0	0	0	0
ENSG00000305495.1	0	0	0	0	0	0	0	0
ENSG00000230244.1	0	0	0	0	0	0	0	0
ENSG00000301806.1	0	0	0	1	0	0	0	0
ENSG00000075213.11	370	351	261	409	281	481	448	291
ENSG00000235139.3	0	0	0	0	0	0	0	0
ENSG00000227982.1	0	0	0	0	0	0	0	0
ENSG00000301054.1	1	0	0	0	0	1	0	0
ENSG00000301098.1	0	0	0	0	0	0	0	0
ENSG00000304563.1	0	0	0	0	0	0	0	0
ENSG00000235243.1	0	0	0	0	0	0	0	0
ENSG00000232605.2	0	0	0	1	0	0	0	0
ENSG00000232019.2	1	1	1	0	0	0	0	1
ENSG00000309143.1	0	0	1	0	0	0	1	0
ENSG00000229251.3	0	0	0	0	0	0	0	0
ENSG00000153993.14	357	346	201	407	245	490	379	299
ENSG00000224059.1	0	0	0	1	0	0	0	0
ENSG00000306137.1	0	0	0	0	0	0	0	0
ENSG00000230614.3	0	1	1	0	1	0	0	0
ENSG00000225128.2	0	0	0	0	0	0	0	0
ENSG00000303520.1	0	0	0	0	0	0	0	0
ENSG00000303538.1	0	0	0	0	0	1	0	0
ENSG00000227785.1	0	0	0	0	0	0	0	0
ENSG00000298738.1	0	0	0	0	0	0	0	0
ENSG00000236610.1	0	0	0	0	0	0	0	0
ENSG00000198822.11	1	3	3	0	0	0	6	0
ENSG00000233073.3	10	9	8	9	8	6	7	3
ENSG00000164659.15	752	626	512	1076	688	918	856	506
ENSG00000307585.2	12	23	14	20	19	18	9	15
ENSG00000224046.4	49	46	36	108	58	87	111	44
ENSG00000135164.19	3381	2935	2273	5250	3211	3359	3043	1917
ENSG00000278236.1	0	0	0	0	1	1	0	1
ENSG00000135185.12	738	631	516	1006	653	816	743	412
ENSG00000200397.1	0	0	0	0	2	0	1	0
ENSG00000299752.1	0	0	0	0	1	0	1	0
ENSG00000182165.21	187	151	132	262	164	227	230	121
ENSG00000273623.1	0	0	0	0	0	0	0	0
ENSG00000276185.1	0	0	0	0	1	0	0	0
ENSG00000005469.12	535	417	324	882	509	571	499	330
ENSG00000005471.19	146	126	110	136	109	255	233	164
ENSG00000085563.15	1115	933	701	1006	649	1061	918	581
ENSG00000231956.1	0	0	0	0	0	0	0	0
ENSG00000105784.16	319	293	200	383	232	405	355	219
ENSG00000075303.13	900	831	520	1161	733	978	860	583
ENSG00000006634.8	1692	1532	1115	2449	1458	1547	1429	996
ENSG00000008277.15	876	740	537	1233	718	1026	864	598
ENSG00000075142.14	2305	1878	1429	2794	1533	2284	2153	1319
ENSG00000254003.2	2	4	4	12	4	7	1	5
ENSG00000127954.13	0	0	0	1	0	0	0	0
ENSG00000233420.2	1	0	0	1	0	1	0	0
ENSG00000225701.1	0	0	0	0	0	0	0	0
ENSG00000207094.1	0	0	0	0	0	0	0	0
ENSG00000270812.1	0	0	0	0	0	0	0	0
ENSG00000235639.1	0	0	0	0	0	0	0	0
ENSG00000228928.1	1	1	0	1	0	1	1	1
ENSG00000231763.1	0	0	0	0	0	0	0	0
ENSG00000237709.1	0	0	1	0	0	0	0	0
ENSG00000227979.1	0	0	0	0	0	0	0	0
ENSG00000298705.1	0	0	0	0	0	0	0	0
ENSG00000298724.1	0	0	0	0	0	0	0	0
ENSG00000182348.7	0	0	0	0	0	0	0	0
ENSG00000164645.3	0	0	0	0	0	0	0	0
ENSG00000227863.4	0	0	0	1	0	0	0	0
ENSG00000239075.1	0	0	0	0	0	0	0	0
ENSG00000227646.8	0	2	1	0	1	3	2	2
ENSG00000291119.2	1	0	0	1	1	0	1	0
ENSG00000235436.12	0	0	0	0	0	0	0	0
ENSG00000164647.9	204	191	155	348	202	228	203	110
ENSG00000157214.14	713	677	497	773	559	1026	897	663
ENSG00000289836.2	3	0	0	0	2	3	5	1
ENSG00000105792.19	169	161	126	288	155	273	231	158
ENSG00000207488.1	0	0	0	0	0	0	0	0
ENSG00000234459.1	0	0	0	0	0	0	0	0
ENSG00000225498.1	2	1	0	3	4	1	3	2
ENSG00000283267.2	1	1	2	2	0	4	4	2
ENSG00000309151.1	2	0	1	2	1	2	2	0
ENSG00000105793.16	1554	1372	1028	2152	1212	1434	1163	839
ENSG00000280440.1	0	0	0	0	0	0	0	0
ENSG00000157224.16	1473	1208	937	1401	877	1901	1694	1205
ENSG00000273299.1	0	0	0	0	0	0	0	0
ENSG00000058091.17	942	825	595	1125	622	1084	1026	598
ENSG00000251154.2	0	0	0	0	0	0	0	0
ENSG00000223969.8	53	42	38	44	30	104	89	62
ENSG00000223584.1	0	0	0	0	0	1	0	0
ENSG00000286411.1	0	0	0	0	0	0	0	0
ENSG00000306905.1	0	0	0	0	0	0	0	0
ENSG00000226254.1	0	0	0	1	0	0	0	0
ENSG00000306924.1	0	0	0	0	0	0	0	0
ENSG00000157240.4	613	526	392	910	560	619	594	366
ENSG00000243144.8	2	1	0	1	0	2	3	0
ENSG00000225843.1	0	0	0	0	0	0	0	0
ENSG00000223665.2	12	11	13	8	14	14	11	13
ENSG00000309340.1	0	0	0	0	0	0	0	0
ENSG00000309376.1	25	20	12	70	31	8	0	4
ENSG00000309358.1	1	0	0	0	0	0	0	1
ENSG00000127989.14	673	522	391	1023	542	581	608	347
ENSG00000287672.2	15	12	8	22	13	15	17	8
ENSG00000305226.1	12	8	4	8	4	13	17	8
ENSG00000127914.19	2054	2052	1427	3473	2287	2798	2307	1745
ENSG00000001630.18	72	58	54	104	57	99	89	44
ENSG00000285772.1	0	0	0	0	0	0	0	0
ENSG00000289027.1	4	2	2	7	2	5	10	8
ENSG00000188693.9	20	16	11	43	29	46	38	15
ENSG00000240720.10	2	1	0	4	1	1	0	0
ENSG00000285953.2	0	0	0	0	0	0	0	1
ENSG00000001631.17	517	462	376	838	500	611	524	370
ENSG00000243107.1	3	1	6	16	11	12	3	3
ENSG00000200769.1	0	0	0	0	0	0	0	0
ENSG00000221520.1	1	0	0	3	0	1	0	0
ENSG00000001629.10	1943	1636	1195	2954	1763	1832	1561	1023
ENSG00000293397.1	0	2	1	3	1	1	1	2
ENSG00000230927.4	0	0	0	0	0	0	0	0
ENSG00000270453.1	0	0	0	0	0	0	0	0
ENSG00000157259.8	1895	1652	1290	2765	1765	2523	2391	1397
ENSG00000244055.3	159	150	126	259	159	226	184	150
ENSG00000242950.7	0	0	0	2	1	1	0	0
ENSG00000127980.16	2175	1898	1472	2783	1735	2293	2128	1369
ENSG00000127993.16	920	777	537	1482	780	843	781	518
ENSG00000300498.1	1	0	0	1	0	0	1	1
ENSG00000278819.1	1	0	0	2	0	1	1	0
ENSG00000234545.8	1010	845	649	1566	893	891	812	442
ENSG00000105810.10	3585	3162	2328	5584	3457	4377	3763	2503
ENSG00000287932.2	0	0	0	0	0	0	0	0
ENSG00000286742.2	0	0	0	1	0	0	0	0
ENSG00000294101.1	0	0	0	0	0	0	0	0
ENSG00000206763.1	0	1	0	1	0	0	0	0
ENSG00000310319.1	0	0	0	0	0	0	0	0
ENSG00000303343.1	2	2	0	1	1	6	4	1
ENSG00000237819.8	16	16	14	20	16	15	13	10
ENSG00000266794.2	0	0	0	1	0	0	0	0
ENSG00000205413.8	493	433	313	527	363	533	495	371
ENSG00000177409.12	23	26	24	24	15	40	34	20
ENSG00000188175.10	2	2	1	11	5	14	11	5
ENSG00000004766.17	1124	996	699	1828	1119	996	850	567
ENSG00000004948.16	12	5	10	23	5	18	16	8
ENSG00000208014.1	0	0	0	0	0	0	0	0
ENSG00000207656.1	0	0	0	0	0	0	0	0
ENSG00000127928.13	90	81	79	116	71	136	115	83
ENSG00000237729.2	1	2	0	1	2	2	1	0
ENSG00000265423.1	1	0	0	0	0	0	0	0
ENSG00000225898.1	0	1	0	0	0	0	0	0
ENSG00000300153.1	0	0	0	1	0	0	0	0
ENSG00000213483.4	0	0	0	0	0	1	1	0
ENSG00000105825.14	83	76	68	211	98	93	101	95
ENSG00000234695.2	26	15	18	18	17	41	23	12
ENSG00000306701.1	1	0	0	0	0	1	0	0
ENSG00000306738.1	1	0	2	2	1	3	1	1
ENSG00000278388.1	0	0	0	0	0	0	0	0
ENSG00000127920.6	254	214	166	213	148	214	215	129
ENSG00000278959.1	24	27	22	33	16	24	23	19
ENSG00000105829.13	1048	872	600	1345	825	1013	899	574
ENSG00000236861.7	2	0	0	1	0	4	3	3
ENSG00000285090.2	0	0	0	0	0	0	0	0
ENSG00000308472.1	0	0	0	0	0	0	0	0
ENSG00000285964.2	0	0	0	0	0	0	0	0
ENSG00000164692.19	2	0	0	0	0	0	0	0
ENSG00000309657.1	0	0	0	0	0	0	0	0
ENSG00000222870.1	0	0	0	0	0	0	0	0
ENSG00000127995.17	757	703	480	1233	724	775	715	480
ENSG00000127990.19	698	567	428	790	512	917	788	528
ENSG00000242265.6	104	93	72	127	54	59	58	24
ENSG00000232385.2	1	5	2	3	0	0	2	0
ENSG00000239030.1	0	0	0	0	0	0	0	0
ENSG00000214342.2	0	0	0	0	0	0	0	0
ENSG00000230682.1	0	0	0	0	0	0	0	0
ENSG00000222220.1	0	0	0	0	0	0	0	0
ENSG00000219807.2	0	0	0	0	0	0	0	0
ENSG00000300594.1	0	0	0	0	0	0	0	0
ENSG00000158528.12	482	449	356	684	470	568	489	338
ENSG00000297755.1	0	0	0	0	0	0	0	0
ENSG00000271159.1	0	0	0	0	1	0	0	0
ENSG00000231153.1	0	0	0	0	0	0	0	0
ENSG00000236197.6	0	0	0	0	0	0	0	0
ENSG00000201607.1	0	0	0	0	0	0	0	0
ENSG00000005421.9	0	1	0	0	0	0	1	0
ENSG00000237160.2	0	0	0	0	0	0	0	0
ENSG00000228751.1	0	0	0	0	0	0	0	0
ENSG00000105852.11	0	1	0	0	0	1	0	0
ENSG00000233942.2	2	0	1	3	1	7	5	2
ENSG00000306519.1	0	0	0	0	0	0	0	0
ENSG00000105854.13	1487	1209	968	2533	1481	1555	1325	873
ENSG00000005981.13	1	1	3	1	2	3	3	0
ENSG00000279525.1	0	0	0	0	1	0	0	0
ENSG00000231170.8	7	0	5	19	13	5	3	1
ENSG00000004799.8	145	110	103	148	89	246	219	152
ENSG00000306537.1	0	0	0	0	0	0	0	0
ENSG00000302505.1	0	0	0	0	0	0	0	0
ENSG00000302522.1	0	0	0	0	0	0	0	0
ENSG00000158560.14	97	110	79	116	61	153	118	80
ENSG00000279067.1	0	0	0	1	2	1	0	1
ENSG00000004864.14	3193	2650	2043	4919	2847	2542	2320	1365
ENSG00000208025.1	0	0	0	0	0	0	0	0
ENSG00000237551.1	0	0	0	1	0	0	0	0
ENSG00000275834.1	0	0	0	0	0	0	0	0
ENSG00000207045.1	0	0	0	0	0	0	0	0
ENSG00000207115.1	0	0	0	0	0	0	0	0
ENSG00000300124.1	0	0	0	0	0	0	0	0
ENSG00000300102.1	0	0	0	0	0	0	0	0
ENSG00000252872.1	0	0	0	0	0	0	0	0
ENSG00000127922.10	2548	2097	1691	3376	2150	2528	2322	1555
